,title,text,subject,date
222,"Exclusive: Contenders emerge for No.2 Fed job, search to narrow"," (In this Dec. 8 story, corrects Peters’ affiliation in paragraph 12 to reflect company name change) By Jonathan Spicer and Rob Cox NEW YORK (Reuters) - The Federal Reserve Bank of New York will soon narrow its search for candidates to fill what is considered the Fed’s second-most powerful job after having scouted a diverse field, from a local business school dean to a former Fed governor. New York Fed President William Dudley steps down in mid-2018 and people in contact with the directors leading the search for his successor say they have so far considered several economists, academics, investors, bankers and policymakers. “They are looking beyond the traditional mold” of an expert in banking, markets or monetary policy, and plan to start trimming a preliminary list of candidates in coming days, said one person in contact with the directors.  The New York Fed president is at the intersection of U.S. monetary policy and financial markets, and is responsible for the policing of Wall Street and the diplomacy with central bank counterparts around the world.  Unlike other top roles with a permanent vote on policy, the New York Fed boss is nominated by the regional bank’s board of directors rather than the White House and does not require Congressional approval. Dudley’s successor could play an even greater role guiding the Fed through a historic leadership change in which U.S. President Donald Trump can fill six of the seven seats on the Fed Board of Governors. He has so far named Jerome Powell and Randal Quarles - lawyers, not PhD economists - to top positions in Washington, with Powell replacing Chair Janet Yellen who unlike her predecessors will only serve one term. Both men support the Republican push for Wall Street deregulation. Yet their relatively limited experience with monetary policy compared with their predecessors has raised questions over the Fed’s tightening plans and how it might tackle any severe economic downturn.  By now the New York Fed directors have kept open what an ideal candidate profile should look like, according to people familiar with the search. Two of those people, who declined to be named given the sensitivity of the process, said search firms have contacted among several others Peter Blair Henry, 48, dean of New York University’s Stern School of Business, and former Fed governor Kevin Warsh.  Warsh, 47, who was in the running for Fed Chair before Trump picked Powell last month, declined to be considered for the New York job, they said. One of these people said Henry appeared to be the early front-runner.  Henry and a spokeswoman for Warsh at Stanford University’s Hoover Institution, where he is a visiting fellow, did not respond to requests for comment.  The permanent-voting Fed governors need a White House nod and Senate approval. The other 11 district presidents vote every two or three years under a century-old rotation meant to emphasize New York's unique role as a counterbalance to the Washington-based board. Its president enjoys broad independence and also serves as vice chair of the central bank's rate-setting committee. (For a graphic of the Fed's ideological doves and hawks, see: goo.gl/5BpTex) “It’s a critical position and more important than the Fed’s vice chair from a market standpoint,” Greg Peters, senior investment officer at PGIM Fixed Income, which oversees $695 billion in assets, told Reuters.  Still, the Fed’s Board of Governors would need to approve the nominee chosen by New York’s four-member search committee led by liberal-leaning directors Sara Horowitz and Glenn Hutchins. Horowitz, founder of the Freelancers Union which advocates for independent workers, chairs the New York Fed’s board. Hutchins is co-founder of private-equity firm Silver Lake Partners and a noted public-policy philanthropist.  Several weeks before Dudley’s resignation announcement in early November, the two were already hitting the phones and holding meetings to cast a wide net for potential candidates diverse primarily in terms of professional background, but also race and gender, according to those familiar with the effort. The New York Fed declined to comment. In a video posted on its website last month, the search committee said they sought a range of attributes from team-building and sensitivity to local economic trends, to intellectual leadership and crisis management.  The initial search effort suggests the next New York Fed chief could have a different background than Dudley and his predecessors, who tended to be bankers or market economists with Wall Street or U.S. Treasury experience, and who were all white and male.   Dudley was chief economist at Goldman Sachs before joining the Fed where he became a key architect of its crisis response and later the No. 2 policymaker behind Yellen.  At the time of his departure, the New York Fed will have only begun the tricky task of trimming its currently $4.4-trillion portfolio of assets accumulated since the crisis, a task that would favor candidates with market experience.  Jamaica-born Henry, who will step down as Stern’s dean at year end, would instead bring his expertise in global trade and shore up the number of economists in the Fed’s upper ranks. A review of Henry’s public papers and comments reveal little about his views on U.S. monetary policy or financial supervision, though his expertise in capital flows could bolster the New York Fed’s role as foreign liaison. If chosen he would become the institution’s first black president. Those who have spoken to New York Fed directors said past and present insiders, as well as outsiders, were considered. Among them were: Simon Potter, the head of the New York Fed’s markets desk; Brian Sack, his predecessor in that role now at hedge fund D.E. Shaw; and Lorie Logan, Potter’s deputy.  They said the field also included Lael Brainard, one of four sitting Fed governors; former Fed governor and Harvard professor Jeremy Stein; and Mohamed El-Erian, the chief economic adviser at PIMCO-parent Allianz SE. All of those named declined to comment. It was unclear how much formal contact if any they have had with the New York Fed about the job. The bank has said the process should take six to nine months.       ",politicsNews,"December 8, 2017 "
223,Trump to give speech on U.S. tax overhaul on Wednesday: White House,"WASHINGTON (Reuters) - U.S. President Donald Trump will deliver a speech on the plan to overhaul the nation’s tax code on Wednesday, the White House said on Monday. “As we work with Congress to achieve historic tax cuts, the president plans to speak Wednesday to the American people on how tax reform will lead to a brighter future for them and their families,” said Lindsay Walters, the deputy press secretary. ",politicsNews,"December 11, 2017 "
224,Powell faces early test of policy view as tax cuts near approval,"WASHINGTON (Reuters) - Incoming Federal Reserve chair Jerome Powell, chosen by U.S. President Donald Trump to keep the recovery humming, appears set to let an expected trillion=dollar tax cut run its course through the economy as weak wage growth and inflation buttress his view that the economy remains underpowered. Powell in statements throughout the year, culminating with his recent Senate confirmation hearing, has been clear he sees little risk of inflation that would prompt the Fed to raise rates faster than expected, and takes weak wage growth as a sign that sidelined workers remain to be drawn into jobs. New data added evidence to that view on Friday. Employment in November grew faster than expected, but wage growth remained muted. The share of working age adults with jobs continued a steady, six-year recovery that is approaching its pre-crisis peak. Even with the unemployment rate at a 17-year low of 4.1 percent, “there’s no sense of an overheating economy or a particularly tight labor market,” Powell told members of the Senate Banking Committee, saying that the Fed should raise rates only gradually.  Debate among Powell’s colleagues, meanwhile, has highlighted other risks if the Fed speeds its pace of rate increases. Some policymakers feel the central bank has already undercut its credibility by raising interest rates while inflation remains so weak. Others have noted that if the Fed continues raising short-term rates while long-term rates remain stalled, it could turn the shape of the bond yield curve upside down, a typical signal of recession.  “If the Fed gets its paradigm wrong and sees inflation that ultimately doesn’t materialize, and they take rates too far, then markets would feel aggrieved,” said Carl Tannenbaum, chief economist at Northern Trust in Chicago, and a former senior risk official at the Fed Board. Other analysts are starting to see a potential dovish surprise when Powell takes over in February, the tax cuts could kick in, and the Fed stands aside.   With a background as an investment banker rather than as an economist rooted in a particular analytical framework, Powell will lead “a more data-driven Fed, which at the current juncture means a more dovish Fed,” until and if inflation recovers, said Robin Brooks, chief economist at the Institute of International Finance.  He expects the Fed under Powell to only raise rates twice next year.   Policymakers will give an initial reading on the impact of the Republican tax plan when they meet next week. They are expected to raise interest rates for the third time this year. They will also update their economic and interest rate projections for 2018 and beyond, the first such forecasts since the outlines of the tax overhaul became clear. Top Republicans from the House and the Senate are rushing to complete negotiations to push the tax plan into law.   Though Janet Yellen remains Fed chair until February, her final scheduled press conference on Wednesday afternoon will set the policy backdrop Powell inherits. The 64-year-old lawyer will attend the meeting as a sitting governor, and help shape the statement issued that day by the Federal Open Market Committee. It is a group struggling with a fundamental issue. The economy is arguably as much as a half a percentage point below full employment, a condition in which prices and wages should be rising. Yet both remain weak. Into that mix, the tax cut legislation would put tens of billions of dollars back in the hands of corporations and households.  If there is still “slack” in the economy, that could produce faster real growth as spending and investment increase, and more workers are hired. However, if the economy is near or above its potential, as some measures indicate, it may merely cause faster-than-desired price increases, or a jump in stock and other asset values that raise concerns of a bubble.  As the tax plan advanced in Congress, forecasting shops at Goldman Sachs, JP Morgan and others penciled in a faster pace of Fed rate increases - essentially expecting the Fed would need to lean against the inflationary outcome. The tax package is “ultimately worth almost two additional Fed hikes” in coming years, Goldman Sachs economists David Mericle and Alec Phillips wrote in a recent analysis. But the new chair’s own public speeches and comments throughout the past year have shown an evolving faith that the Fed’s go-slow approach can continue, giving more time for workers to rebound from the 2007-2009 crisis without creating other economic risks. “Accommodative policy did not generate high inflation or excessive credit growth; rather, it helped restore full employment,” Powell said in June in his last extensive speech on monetary policy before he emerged as a contender for the top Fed job.  His outlook is consistent with positions Trump and current chair Janet Yellen have taken, and the depth of his commitment to that view will be a critical part of the Fed’s debate about whether and how to react to the tax plan. At his confirmation hearing, Powell avoided any direct critique or endorsement of the pending legislation, telling lawmakers fiscal policy was their domain. But when asked about Fed staff research that challenged a key Republican premise that corporate tax cuts generate jobs, Powell kept his distance. “It’s just someone’s research,” Powell told senators. “Don’t associate that with a position of the board.” ",politicsNews,"December 11, 2017 "
225,Roy Moore campaign casts Alabama race as referendum on Trump,"WASHINGTON (Reuters) - The campaign of Roy Moore, the Republican candidate for U.S. senator in Alabama who has been accused of sexual misconduct, appealed on Sunday to President Donald Trump’s supporters, saying a vote for Moore would be a vote for Trump’s agenda. In the final days before Tuesday’s special election, opinion polls show a tight race between Moore, a 70-year-old conservative Christian and former state judge, and Democrat Doug Jones, a 63-year-old former U.S. attorney. Dean Young, chief political strategist for Moore, cast Jones as a liberal who would vote against Trump’s priorities such as building a wall on the U.S.-Mexico border and cutting taxes. “If the people of Alabama vote for this liberal Democrat Doug Jones, they’re voting against the president who they put in office at the highest level,” Young told ABC’s “This Week.” “So it’s very important for Donald Trump. ... If they can beat him, they can beat his agenda, because Judge Moore stands with Donald Trump and his agenda.” Moore has been accused of sexual misconduct toward women when they were teenagers and he was in his 30s, including one woman who said he tried to initiate sexual contact with her when she was 14.  Moore has denied the misconduct allegations and said they were a result of “dirty politics.” He has said that he never met any of the women involved. Reuters has not independently verified any of the accusations. As the race tightens, Jones has cranked up his attacks on Moore over the allegations and made those charges central to his argument that Moore is an unsuitable choice. The effort by the Moore campaign to align itself as closely as possible with Trump raises the stakes for the president in the Alabama race. Trump has endorsed Moore and praised him on Friday at a rally in Pensacola, Florida, near the Alabama state line. The president’s support of Moore came despite efforts by other senior Republicans, including Senate Majority Leader Mitch McConnell, to distance themselves from Moore. Alabama voters went strongly for Trump in last year’s presidential election, favoring him by 62 percent to 34 percent over Democrat Hillary Clinton. Washington has been roiled by sexual misconduct scandals, with accusations leading to the resignations last week of three members of Congress. The growing wave of women reporting abuse or misconduct has brought down powerful men, from movie producer Harvey Weinstein to popular television personality Matt Lauer. Republican leaders have said that if Moore wins, he could face an immediate investigation by the Senate Ethics Committee. Republican Richard Shelby, the senior U.S. senator from Alabama, said on CNN’s “State of the Union” that he did not vote for Moore and instead backed a write-in candidate. The editorial board of the AL.com website, which covers Alabama news, has endorsed Jones. In an editorial on Sunday, the website urged conservative voters in Alabama to follow Shelby’s lead and consider a write-in candidate if they did not want to vote for Jones. ",politicsNews,"December 10, 2017 "
226,Democrats eye gains in Pennsylvania trial on 'goofy' gerrymandering,"LOWER MERION, Pa. (Reuters) - In Pennsylvania state Senator Daylin Leach’s bid to win a seat vital to the Democratic Party’s chances in 2018 elections of taking control of the U.S. Congress, his opponents may not be his biggest obstacle. Leach is running in one of the country’s most gerrymandered congressional districts, one with such a twisting, winding shape that it has earned the derisive nickname “Goofy Kicking Donald Duck.” The 7th congressional district has become a national poster child for critics of gerrymandering, the process by which one party draws district boundaries to ensure an advantage among voters. Democrats say the lines have helped Republicans like U.S. Representative Patrick Meehan, the four-term incumbent Leach seeks to unseat, to stay in office. That could soon change, however. On Monday in state court in Harrisburg, one of three lawsuits challenging those boundaries heads to trial. The outcome could shift several battleground districts in Pennsylvania and in turn boost the Democrats in the U.S. House of Representatives, where they last held the majority from January 2007 to January 2011. The 7th district is so precisely engineered that at one point it narrows to the width of a single seafood restaurant, snaking past two other congressional districts so it can link two far flung Republican-leaning areas. “Three congressional districts all converge on this spot,” Leach said from the parking lot at Creed’s Seafood and Steaks last week, as cars whizzed overhead on the Pennsylvania Turnpike. “This is the sixth; over there is the seventh; and down that road is the 13th,” he said, pointing in several directions. “This is what gerrymandering looks like on the ground.” Leach has at least four opponents to defeat in the Democratic primary before he would run against Meehan. A spokesman for the Republican did not respond to requests for comment on the trial over gerrymandering. Critics of gerrymandering say it helps explain why Pennsylvania has sent 13 Republicans and only five Democrats to the U.S. House since the 2011 redistricting, despite being a closely divided swing state. Republican legislators counter that the lines were drawn in accordance with the law and that their candidates have prevailed in elections thanks to superior policy ideas. The Democrats have targeted six Republican-held districts in the state as part of their quest to pick up the 24 House seats they need to overturn the Republicans, who also have a Senate majority and President Donald Trump in the White House.  Democrats need to win the nationwide popular vote by at least 10 points in 2018 to do so, in part because of gerrymandered lines, according to Michael Li, a redistricting expert and lawyer at New York University’s Brennan Center for Justice. “Pennsylvania is probably the most aggressive of the gerrymanders,” he said. “You look at some of the maps in the Philadelphia suburbs, and it looks like a 4-year-old just slapped paint around.” The non-partisan League of Women Voters of Pennsylvania sued the state in June, arguing the maps violate the state constitution by depriving residents of a meaningful vote. The litigation is part of a growing set of legal challenges to partisan redistricting, including a U.S. Supreme Court case out of Wisconsin that could for the first time establish a constitutional standard to measure the legality of such map-making. The high court is scheduled to decide that case by June 2018, five months before the midterm elections. “The politicians are not supposed to pick their voters; the voters are supposed to elect their leaders,” said Mimi McKenzie, an attorney with the Public Interest Law Center who represents the League of Women Voters and other Pennsylvania voters. Spokesmen for the state’s Republican legislative leaders, defendants in the case, said the redistricting followed the process laid out in the state constitution and that the U.S. Supreme Court has said political considerations can play a role. “They just can’t understand how Republicans can actually beat their candidates,” Stephen Miskin, a spokesman for Pennsylvania House Speaker Mike Turzai, said of the legal challengers. In addition to the state case, two pending federal lawsuits also challenge the district lines as unconstitutional. Legal observers consider the state lawsuit the most likely to succeed in time for the voting next November. The Democratic-majority state Supreme Court has ordered the presiding judge to render his decision by Dec. 31. The high court will then determine whether to accept his ruling or issue its own conclusions. The state lawsuit asserts the redistricting included numerous examples of blatantly partisan lines. Democrat-dominated Reading, one of the most economically depressed cities in the state, was carved out of the 6th district and placed into the reliably Democratic 13th, a move the plaintiffs said was intended to render the city’s votes meaningless. Montgomery County, where state senator Leach lives, has approximately 820,000 residents, slightly more than the 711,000 needed for a single congressional district, but has been sliced into five separate districts. Leach said he would make gerrymandering a campaign issue. “It’s theft of democracy,” Leach said. “This is horribly destructive.” The story was refiled to correct paragraph 4 to say that Democrats held majority in U.S. House of Representatives from 2007 to 2011, not 2009 to 2011 ",politicsNews,"December 10, 2017 "
227,Trump urges Alabama voters to back Roy Moore,"PENSACOLA, Fla. (Reuters) - U.S. President Donald Trump on Friday voiced support for Roy Moore, the Alabama Republican Senate candidate dogged by accusations of sexual misconduct, during a rally that foreshadowed themes for next year’s midterm elections. Trump, speaking to a stadium of supporters in Pensacola, Florida, near the Alabama state line, touted his work to quit or renegotiate trade deals and called on Democrats to support a measure that would avert a government shutdown. Trump highlighted familiar themes from his political rallies: criticism of violence in Chicago, which he suggested was less safe than Afghanistan, as well as his commitment to improving U.S. border security and to crack down on immigration. But he made a point of using the rally to note his desire to get Moore elected. “Get out and vote for Roy Moore,” Trump said ahead of Tuesday’s election. The race in the heavily Republican state heated up last month with accusations that Moore sexually assaulted or behaved inappropriately with several women when they were teenagers and he was in his 30s. Moore, a conservative Christian and former state judge, denies the allegations, and Trump formally endorsed him on Monday. “We cannot afford - this country, the future of this country - cannot afford to lose a seat in the very, very close United States Senate,” Trump said. Republicans hold a slim 52-48 majority in the Senate.  Trump said Moore’s Democratic opponent, Doug Jones, is a “total puppet” of Senate Democratic leader Chuck Schumer and House of Representatives Democratic leader Nancy Pelosi. “He will never, ever vote for us. We need somebody in that Senate seat who will vote for our Make America Great Again agenda,” Trump said. Moore’s race against Jones, a former attorney, has come amid an array of allegations of sexual misconduct that have brought down men in media, politics, and entertainment. U.S. Senator Al Franken said on Thursday he would resign in the coming weeks after allegations of sexual misconduct. Franken said it was ironic that he was leaving while Moore campaigned with backing of his party and Trump, who last year faced allegations of sexual misconduct, remained in the Oval Office. Trump’s support for Moore puts him at odds with other lawmakers in the Republican Party, particularly Senate Majority Leader Mitch McConnell. In his speech, Trump did not directly address the sexual harassment allegations against Moore, but he mocked the fact that one of Moore’s accusers acknowledged on Friday that part of an inscription that she had said Moore had written in her high school yearbook was in fact penned by her. “Did you see what happened today? You know, the yearbook? ... There was a little mistake made - she started writing things in the yearbook,” Trump said. The accuser, Beverly Young Nelson, said last month Moore sexually assaulted her when she was 16 and he was a prosecuting attorney in his 30s. Moore denies ever having known Nelson. Nelson says the yearbook entry shows that they were acquainted. Nelson’s attorney Gloria Allred said on Friday a handwriting analysis had concluded that Moore had signed the yearbook. The White House reiterated on Friday that Moore had denied the accusations against him. “We find these allegations to be troubling and concerning, and they should be taken seriously. Roy Moore has also maintained that these allegations aren’t true, and that should also be taken into account,” White House spokesman Raj Shah told reporters on Air Force One during Trump’s flight to Florida. After initially abandoning Moore, the Republican Party resumed contributing funding to his election effort after Trump’s endorsement. ",politicsNews,"December 9, 2017 "
228,Senator Collins says undecided on final tax bill vote,"WASHINGTON (Reuters) - Republican U.S. Senator Susan Collins, whose support was crucial in passing the Senate tax reform bill earlier this month, said on Sunday she has not yet decided whether she will back the final measure negotiated by House and Senate leaders. The moderate Republican from Maine has laid out conditions for her support of a final “conference committee” version of the tax proposal. They include assurances that federal Medicare payments will not be cut and that Republicans will support two separate health care bills aimed at reducing premium costs. Republican Senate leaders worked hard to get Collins’ support for the legislation, the largest change to U.S. tax laws since the 1980s that would slash the corporate tax rate. The bill would lower the rate to as low as 20 percent, which Republican leaders say would encourage U.S. companies to invest more and boost economic growth. Democrats say the proposed cuts are a giveaway to businesses and the rich, financed with billions of dollars in taxpayer debt. Collins’ vote was important since the Senate approved the bill by 51-49 vote after an 11th-hour scramble. With Republican Senator Bob Corker voting against the bill, there is little margin for losing support.   “I’m going to look at what comes out of the conference committee meeting to reconcile the differences between the Senate and House bill. So I won’t make a final decision until I see what that package is,” she said on the CBS “Face the Nation” program on Sunday. If Collins and Corker vote against the final tax bill, leading to a 50-50 tie, Republican Vice President Mike Pence would cast the winning vote. But if more than two Republican senators vote no, it would fail. The House–Senate conference will hold an open meeting on Wednesday afternoon as it starts to reconcile differences. Collins voted for the Senate’s tax reform legislation after Republican leaders, including Senate Majority Leader Mitch McConnell, promised to support legislation to prop up U.S. health insurance markets. But last week The Hill newspaper reported that House Speaker Paul Ryan told his staff that he wasn’t part of the deal that Collins brokered with Senate leaders. Collins said she is “absolutely confident” of the leaders’ support and both McConnell and Ryan have put in writing that  they will not allow a 4 percent cut in Medicare payments to take effect. “I have read in correspondence that memorializes the agreement that the 4 percent cut in Medicare that could go into effect will not go into effect,” she said.  She added that she has the support of President Donald Trump, with whom she has discussed the issue three times.  “I have no reason to believe that that commitment will not be kept,” she said. ",politicsNews,"December 10, 2017 "
229,Trump attends civil rights museum opening; black leaders stay away,"JACKSON, Miss. (Reuters) - U.S. President Donald Trump flew to Mississippi on Saturday to attend the opening of a civil rights museum, but his visit was marred by the absence of top African-American leaders who stayed away in protest of his policies and record on race relations. Trump toured the Mississippi Civil Rights Museum and delivered brief remarks, paying tribute to African-Americans who fought institutionalized racism, including Medgar Evers, the civil rights activist who was murdered outside his home in Jackson in 1963. “We want our country to be a place where every child from every background can grow up free from fear, innocent of hatred and surrounded by love, opportunity and hope,” Trump said in prepared remarks. Referring to Evers and other civil rights leaders showcased in the museum, Trump said: “Today we strive to be worthy of their sacrifice. We pray for inspiration from their example.” Trump acknowledged Evers’ wife Myrlie and brother Charles in the audience. U.S. Representative John Lewis of Georgia, a Democrat who marched with Martin Luther King Jr. in the 1960s, said on Thursday that he would not go to the museum opening because of Trump’s presence. “President Trump’s attendance and his hurtful policies are an insult to the people portrayed in this civil rights museum,” Lewis said in a statement with Mississippi Democratic U.S. Representative Bennie Thompson, who also declined to attend. The two men also cited Trump’s “disparaging comments about women, the disabled, immigrants and National Football League players” and said the president had shown disrespect to those who fought for civil rights in Mississippi. The National Association for the Advancement of Colored People also took issue with Trump’s attendance. However, U.S. Housing and Urban Development Secretary Ben Carson, who is black and ran against Trump in the early 2016 Republican presidential primaries before dropping out, accompanied the president on his tour of the museum. Trump, a Republican, has had a complicated record on race relations. He was a leading proponent of the false theory that Democratic President Barack Obama, the first black U.S. president, was not born in the United States. Obama was born in Hawaii, a U.S. state. In August, Trump unleashed a firestorm of criticism, including from Republicans and a top adviser in his administration, for saying that both left- and right-wing protesters were at fault for violence at a white supremacist-led rally in Charlottesville, Virginia, where one woman died. White House spokesman Raj Shah said on Friday ahead of the visit that the civil rights movement was about fighting intolerance, hatred and bigotry and that Trump intended to honor the leaders of that struggle. The White House called the decision by Lewis and Thompson not to attend “unfortunate.” Trump concluded his remarks by saying: “Today we pay solemn tribute to our heroes of the past and dedicate ourselves to building a future of freedom, equality justice and peace.” ",politicsNews,"December 9, 2017 "
230,Ukrainian author of Manafort op-ed says sought input to avoid errors,"KIEV (Reuters) - The author of an article that U.S. Special Counsel Robert Mueller believes Trump’s former campaign manager Paul Manafort ghost-wrote in violation of a gag order said on Saturday he had sought input on the op-ed before publishing to avoid errors. On Friday, Mueller unveiled evidence against Manafort to convince a judge that he wrote the article to improve his public image. Manafort is facing charges as part of an investigation into accusations of Russian meddling in the 2016 U.S. election and possible collusion between Russia and the Trump campaign.  The op-ed was published on Thursday in the English-language Kyiv Post under the byline of Oleg Voloshyn, a former spokesman for Ukraine’s foreign affairs ministry. In a telephone call with Reuters, Voloshyn said he wrote the article, but before publishing had shown it to Konstantin Kilimnik, a Ukrainian whom Mueller alluded to in a filing earlier this week as having ties to Russian intelligence. Voloshyn said he had decided to write the article to correct misrepresentations of Manafort in the media without prejudicing the U.S. trial and had consulted Kilimnik, who is close to Manafort, to make sure the text was accurate. “I didn’t want to write any stupid things in it that would worsen his (Manafort’s) already difficult position,” Voloshyn said. “I sent the text to Kilimnik and it was Kilimnik’s idea to send it to Paul (Manafort) for a look.” “He (Kilimnik) sent it back to me with some comments and suggestions. Whether these were his comments and suggestions or Paul’s suggestions is not a question I can answer,” he said. Voloshyn said allegations of Kilimnik’s ties to Russia were groundless and that Kilimnik, whom Reuters has not been able to reach, did not want to talk to news media. Voloshyn said he was prepared to testify that he had no direct contact with Manafort in the run-up to the publication of the article, which praised Manafort’s work promoting European Union-Ukraine relations and said he lobbied for pro-Western values, not Russian interests. “In September or in the summer, when he started having problems, I sent him a letter of support. He did not respond,” Voloshyn said. On Monday, Mueller’s team had said in a court filing that they had been assured by Manafort’s counsel that they had taken steps to prevent the article from being published. Voloshyn told Reuters that he was not contacted by Manafort’s lawyers in an attempt to stop him from publishing it. “Who could forbid me?” he said. “What right does Mueller have to forbid me to do something?” Manafort’s attorney has acknowledged that his client helped edit Voloshyn’s article but denies he violated the gag order, saying an article published in a Ukrainian newspaper would not substantially prejudice the case in the United States. The charges against Manafort include conspiracy to launder money and failing to register as a foreign agent working on behalf of former pro-Russian Ukrainian President Viktor Yanukovych’s government, who was ousted in 2014.  All parties were ordered by the judge on Nov. 8 not to discuss the case in public or with the media in a way that could substantially prejudice a fair trial. Earlier this week, Mueller’s team discovered the draft op-ed was in the works and ordered Manafort’s lawyers to shut it down. ",politicsNews,"December 9, 2017 "
231,Special Counsel Mueller filing shows Manafort drafted Ukraine op-ed despite gag order,"WASHINGTON (Reuters on Friday ) - U.S. Special Counsel Robert Mueller late on Friday unveiled a trove of evidence against President Donald Trump’s former campaign manager Paul Manafort to convince a judge that he violated a gag order by ghost-writing an article to bolster his public image. The evidence Mueller revealed in a filing, which is a fraction of what he said earlier on Friday he has collected, is the first clear indication of the depth of his investigation and the nature of what his investigators have found. In the 41-page filing, prosecutors in Mueller’s office produced emails, drafts with tracked edits and records showing that a computer user named “paul manafort” created a version of the op-ed and made numerous changes on November 29 “between 8:41 p.m. and 9:11 p.m.”, and “last saved at 9:12 p.m.”. They also produced records indicating that the op-ed, published on Thursday in the English-language Kyiv Post over Mueller’s objections, tracked talking points Manafort and his business associate Richard Gates wrote in August 2016. That was after Manafort was forced to resign from Trump’s campaign because of political work he had done for pro-Russian figures including former Ukrainian President Viktor Yanukovych. Mueller also claimed in the filing that Manafort collaborated on the piece with Konstantin Kilimnik, a Russian to whom Mueller alluded in a filing earlier this week as having ties to Russian intelligence. The filing did not disclose how Mueller’s team acquired the data, and Jason Maloni, a spokesman for Manafort, declined to comment on it. In the filing, Mueller’s team argued that U.S. District Court for the District of Columbia Judge Amy Berman Jackson should deny a request by Manafort to lift his house arrest, saying the op-ed violated her gag order and demonstrated that he cannot be trusted. “Bail is fundamentally about trust,” the filing said. “Even taken in the light most favorable to Manafort, this conduct shows little respect for this Court and a penchant for skirting (if not breaking) rules.” Manafort’s attorney Kevin Downing on Thursday denied that his client had violated the gag order, saying an article published in a Ukrainian newspaper would not substantially prejudice the case in the United States. [L1N1O72H6] Downing acknowledged in a filing on Thursday that Manafort had helped edit the piece, but said it was his client’s First Amendment right to defend himself. He did not immediately respond to an emailed request for comment on Mueller’s second filing. Mueller’s team responded to Downing’s First Amendment argument by citing a Supreme Court case that found that free speech does not “disable a district court “ from taking steps to protect cases that could be harmed by “the creation of a ‘carnival atmosphere’ in high profile cases.” A federal grand jury indicted Manafort and his business associate Rick Gates in October as part of Mueller’s investigation into accusations of Russian meddling in the 2016 U.S. presidential election and possible collusion between Russia and the Trump campaign. Russia has denied any meddling and Trump has dismissed any suggestions of collusion. The charges against Manafort include conspiracy to launder money and failing to register as a foreign agent working on behalf of former pro-Russian Ukrainian President Viktor Yanukovych’s government, who was ousted in 2014. Manafort and Gates are under house arrest and electronic monitoring, but they have been negotiating to have those conditions lifted. All parties were ordered by the judge on Nov. 8 not to discuss the case in public or with the media in a way that could substantially prejudice a fair trial. Earlier this week, Mueller’s team discovered the draft op-ed was in the works and ordered Manafort’s lawyers to shut it down. It was published on Thursday under the byline of Oleg Voloshyn, a former spokesman for Ukraine’s foreign affairs ministry. [L1N1O71RK] On December 5, Voloshyn emailed the U.S. Embassy claiming credit for writing the piece and accusing Mueller of “deliberately twist(ing) the reality,” according to an email in the filing. The article praised Manafort’s work helping Ukraine secure better relations with the European Union and said he lobbied for pro-Western values, not Russian interests. Documents Mueller filed with the court showed that Gates and Manafort worked together in August and September of 2016 to craft “narratives” to deflect negative press about Manafort after his resignation from the campaign. “Need to beat back the idea that this was nefarious work,” a document said. “Your efforts were in support and promotion of pro-democratic values around the world.” The “narratives” also claimed that Manafort “never worked in Russia or for Russians,” that his work was “centered on pro-Ukraine efforts to enter the EU,” and that he “never took cash payments.” Manafort and Gates are scheduled to appear in court on Monday for a status conference hearing, where the judge is likely to address the dispute. Earlier on Friday, Mueller revealed in another filing that his office has turned over more than 400,000 emails, financial records and other documents to Manafort’s lawyers to demonstrate what evidence the government has against him ahead of a 2018 trial. In addition, they provided imaged copies of 36 electronic devices such as laptops, telephones and thumb drives, copies of 15 search or seizure warrants, and 2,000 so-called “hot” documents, or those that contain potentially crucial evidence. ",politicsNews,"December 8, 2017 "
