,title,text,subject,date
595,U.S. lawmakers seek more information from Trump son-in-law Kushner in Russia probe,"WASHINGTON (Reuters) - Jared Kushner’s lawyer failed to give the U.S. Senate Judiciary Committee documents President Donald Trump’s son-in-law and senior adviser received about a “Russian backdoor overture and dinner invite,” the committee’s leaders said on Thursday. In a letter to Kushner’s attorney, Abbe Lowell, Senators Chuck Grassley and Dianne Feinstein, the Judiciary Committee’s Republican chairman and top Democrat, listed the documents and emails among materials Lowell has failed to produce. Kushner, the letter said, also forwarded to an unidentified campaign adviser emails from September 2016 concerning Wikileaks, the whistleblower group that published emails U.S. intelligence agencies determined Russian military intelligence had hacked from Democratic Party accounts. “It appears that your search may have overlooked several documents,” the letter said of Lowell’s responses to three requests for materials related to the committee’s investigation on Russian interference in the 2016 presidential election. “Mr. Kushner and we have been responsive to all requests,” Lowell said in a statement. “We provided the Judiciary Committee with all relevant documents that had to do with Mr. Kushner’s calls, contacts or meetings with Russians during the campaign and transition, which was the request. We also informed the committee we will be open to responding to any additional requests and that we will continue to work with White House Counsel for any responsive documents from after the inauguration.” When asked about the letter, White House press secretary Sarah Huckabee Sanders referred reporters to Lowell. Trump denies any collusion between his campaign and Moscow. Russia denies a January report by three U.S. intelligence agencies that it conducted an influence operation to skew the 2016 presidential vote in favor of Trump over his Democratic rival, Hillary Clinton. Separately, the Wall Street Journal reported on Thursday that Special Counsel Robert Mueller’s team last month subpoenaed Trump’s campaign for documents containing specified Russian keywords from more than a dozen officials. According to the Journal, a person familiar with the matter said the campaign has been complying voluntarily with the request. Grassley’s and Feinstein’s letter to Lowell also specified keywords, including Clinton, WikiLeaks, hacking, and the names of four Russian banks. Kushner remains one person of interest to the investigations by Mueller and congressional committees, according to a source with knowledge of the probes. Among other things, investigators want to know if Kushner knew during the 2016 campaign that Russia was hacking Democratic emails in an effort to help Trump and whether he tried to create a secret back channel between the Trump White House and the Kremlin, said the source, speaking on condition of anonymity. Investigators also want to know if Kushner took part in or knew of any post-election efforts by Trump’s former national security adviser, Michael Flynn, or others to lift U.S. economic sanctions on Russia in exchange for financial investments or other business deals. A May 26 Reuters report quoted two sources who said Kushner and Flynn discussed with former Russian ambassador to Washington Sergey Kislyak creating a “back channel” between Trump and Russian President Vladimir Putin that would bypass the State Department and U.S. intelligence agencies. Flynn, a former Army general who led the Defense Intelligence Agency and later was a Trump campaign adviser, was fired in February as national security adviser after misleading Vice President Mike Pence about his conversations with Kislyak. The letter to Lowell also said he had failed to produce “communications with Sergei Millian, copied to Kushner.” Millian, who has used multiple aliases, is a Belarussian-born émigré who in 2006 helped incorporate the Russian-American Chamber of Commerce, which sponsored trips to Russia by U.S. businessmen. After a December 2011 trip arranged by the chamber and a quasi-governmental agency in Russia called Rossotrudnichestvo, FBI agents questioned participants about whether Russian spies had approached them during the visit, one of the travelers said. Millian, who met Trump on at least one occasion, has boasted of his ties to the former New York real estate developer and reality television star. He has denied being a Russian spy. ",politicsNews,"November 16, 2017 "
596,Pass-through businesses to see cuts under tax plan: Steven Mnuchin,"WASHINGTON (Reuters) - The majority of small businesses and non-corporate enterprises known as “pass-throughs” would see a significant tax cut under the Republican tax plan, U.S. Treasury Secretary Steven Mnuchin said on Friday. “Ninety-eight percent of the number of pass-throughs have $500,000 or less of income ... those people will get substantial reductions,” Mnuchin said in a CNBC interview after a key Republican senator earlier this week objected to the current plan over the issue. On Thursday the House of Representatives approved a broad package of tax cuts.  ",politicsNews,"November 17, 2017 "
597,"U.S. towns, cities fear taxpayer revolt if Republicans kill deduction","WASHINGTON (Reuters) - From Pataskala, Ohio, to Conroe, Texas, local government leaders worry that if Republican tax-overhaul plans moving through the U.S. Congress become law, it will be harder for them to pave streets, put out fires, fight crime and pay teachers. A tax plan approved by the House of Representatives on Thursday would sharply curtail a federal deduction that millions of Americans can now claim for tax payments to state, county, city and town governments. Ending that deduction, the local leaders say, could make their taxpayers, especially in high-tax communities, less likely to support future local tax increases or even tolerate local taxes at present levels. The proposed repeal of the state and local tax (SALT) deduction is part of an “assault on local governments” by Republicans in Washington, said Elizabeth Kautz, the Republican mayor of Burnsville, Minnesota, near Minneapolis. “My hope is that we look at being thoughtful about what we’re doing and not ram something through just to get something done before the year is out,” Kautz said of the plan being rushed through Congress by her own party. In the United States, local governments run schools, operate police and fire departments and maintain streets, parks and libraries, among other essential services. The federal government’s role at that level is limited. Cities, towns, counties and states collect their own property, sales and income taxes. Under existing law, payments of those taxes can be deducted, or subtracted from federal taxable income, lowering the amount of federal tax due. The House tax bill just approved would eliminate the deduction for individuals and families of state and local income and sales tax, while capping property tax deductions at $10,000. A bill being debated in the Senate, with Republican President Donald Trump’s support, would kill the SALT deduction entirely for individuals and families, although businesses would keep it. The fate of that bill is uncertain. Ending the SALT tax break is part of a package of changes to deductions that would help Republicans raise more than $1.2 trillion in new federal tax revenues over 10 years. That increase would help offset the $1.4 trillion in revenue that would be lost from cutting the corporate tax rate, another part of both the Senate and House plans. Chuck Canterbury, president of the Fraternal Order of Police, which represents 325,000 law enforcement officers nationwide, wrote a letter to congressional leaders on Tuesday. “The FOP is very concerned that the partial or total elimination of SALT deductions will endanger the ability of our state and local government to fund these (law enforcement) agencies,” said the letter, distributed to reporters. Emily Brock, a director at the Government Finance Officers Association, said if SALT deductions were killed by Congress, voters could revolt. “Can you blame an individual taxpayer?” she asked. “They try to minimize their individual tax liability.” Those who want to curb the century-old SALT deduction argue it only motivates local governments to seek more tax increases and spend more money. “Maintaining the deduction encourages government overspending and taxation,” argues the American Legislative Exchange Council, a nonprofit group of conservative state legislators and private activists.  Various other groups are fighting on Capitol Hill to defend the SALT deduction, such as the National Association of Realtors and the U.S. Conference of Mayors. Steve Williams, chief financial officer for Conroe, Texas,  said its rapid growth demanded new fire stations, schools, roads and public safety services. Conroe is near Houston and in the congressional district of Republican Representative Kevin Brady, chairman of the House tax committee and a champion of restricting the SALT deduction. “Tax reform comes with picking winners and losers and I think in the final analysis, the people in (congressional) District 8 will be losers,” Williams said. Conroe is part of Montgomery County, which voted 75 percent to 22.5 percent for Trump over Democrat Hillary Clinton in the 2016 presidential election. In Pataskala, Ohio, near the state capital, Columbus, city finance director Jamie Nicholson said the local police department needed a new station. It now works out of an early 1900s building with no holding cell for suspects who are under arrest. “They get handcuffed to a chair,” he said. Given the past difficulty Pataskala has had convincing taxpayers to approve new taxes, he said, eliminating or paring back the SALT deduction might trigger demands for chopping local taxes and blow a huge hole in his budget. Greg Cox, a Republican member of the San Diego County, California, Board of Supervisors, echoed similar concerns about the impact on his community. He said the Republican plan was unfair partly because it let businesses keep the SALT deduction, while taking it away from individuals and families. ",politicsNews,"November 17, 2017 "
598,Tax overhaul drama moves to Senate as House approves its bill,"WASHINGTON (Reuters) - Congressional Republicans took important steps on Thursday toward the biggest U.S. tax-code overhaul since the 1980s, with the House of Representatives approving a broad package of tax cuts, and a Senate panel advancing its own version of the legislation sought by senior lawmakers and President Donald Trump.   The House vote shifted the tax debate to the Senate, where a tax-writing panel finished debating and approved a bill late Thursday evening. That measure has already encountered resistance from some within the Republicans ranks. Full Senate action is expected after next week’s Thanksgiving holiday. Four Republican senators - enough to derail the legislation - have been talking privately about opposing the bill because it would balloon the federal deficit, according to a Time magazine report. Trump, who is still seeking his first major legislative win since taking office in January, went to the U.S. Capitol just before the House vote to urge Republicans to pass the tax bill, which Democrats call a giveaway to the wealthy and businesses. “A simple, fair and competitive tax code will be rocket fuel for our economy, and it’s within our reach. Now is the time to deliver,” White House spokeswoman Sarah Sanders said after the largely party-line House vote of 227-205.  Congress has not thoroughly overhauled the sprawling U.S. tax code since Republican Ronald Reagan was president. The House measure is not as comprehensive as Reagan’s 1986 package, but it is more ambitious than anything since then. The path forward for the tax plan in the Senate, where Republicans have a narrow majority, is fraught with obstacles about concerns over the deficit, healthcare and the distribution of tax benefits. Republicans can lose no more than two Senate votes if Democrats remain united in opposition. Senate Republican tax-writers earlier this week made the risky decision of tying their plan to a repeal of the requirement for people to get healthcare insurance under former President Barack Obama’s Affordable Care Act. That exposed the tax initiative to the same political forces that wrecked Republicans’ anti-Obamacare push earlier in July. The House bill, estimated to increase the federal deficit by nearly $1.5 trillion over 10 years, would consolidate individual and family tax brackets to four from seven and reduce the corporate tax rate to 20 percent from 35 percent.  It also would scale back or end some popular tax deductions, including one for state and local income taxes, while preserving a capped deduction for property tax payments.  Democrats have pointed to analyses showing millions of Americans could end up with a tax hike because of eliminated deductions. Repealing or shrinking some deductions is a way to offset the revenue lost from tax cuts. “It’s a shameful piece of legislation, and the Republicans should know better,” House Democratic leader Nancy Pelosi told lawmakers before the vote. Senate Democratic leader Chuck Schumer warned Republicans that by increasing the deficit, the tax bill would imperil other important priorities such as military spending. Thirteen House Republicans opposed the bill, all but one from New York, New Jersey or California - states with high taxes where residents would feel the pinch from eliminating the deduction for state and local income taxes. “This fight is not over. I look forward to continuing negotiations to improve this proposal for my constituents,” said Republican Representative Lee Zeldin of New York, who voted against the bill. Investors have cheered the prospect of a tax overhaul. U.S. stocks rose and the dollar edged higher against a basket of major currencies on Thursday after the House vote. Brian Battle, director of trading at Performance Trust Capital Partners in Chicago, said stocks’ strong gains on the day were helped by the House vote. “It’s helping stocks now and the bond market’s turned around,” he said. “The tax plan isn’t a foregone conclusion, but it passed the lowest hurdle in the House. The even higher hurdle is to have something pass in the Senate.” Republicans have long promised tax cuts and see enacting them as critical to their prospects of retaining power in Washington in the November 2018 congressional elections, particularly after failing to meet their promise to repeal the Affordable Care Act, better known as Obamacare. But it will be a challenge in the 100-seat Senate, where Republicans have only a 52-48 majority. Senators Jeff Flake and James Lankford are among the four Republicans considering opposing the plan, Time reported. A Lankford spokesman said he was “eager to work with colleagues to pass tax reform.” Flake, who often clashes with Trump and has announced he will not seek re-election next year, told Reuters on Thursday he was “more worried about the fiscal problem” than other issues. Several other senators, including Ron Johnson and Susan Collins, who helped sink the Republican effort to repeal Obamacare, have expressed concerns. Johnson announced his opposition because of what he said were unequal rates for small businesses and non-corporate enterprises known as “pass-throughs,” versus corporations. He is working with the White House to fix the issue, he told Reuters. Senator John McCain, a Republican who also voted against the healthcare overhaul effort this summer, and his colleagues Bob Corker and Lisa Murkowski, are also considered critical votes.  Nonpartisan congressional analysts say the provision to repeal the health insurance mandate in the Senate version would drive up premium costs and cause some 13 million Americans to lose coverage.  The Senate plan also sets individual tax rate cuts to expire while reductions for corporations are permanent.  If the full Senate approves its measure, it will have to be reconciled with the House version before legislation can be sent to Trump’s desk for his signature. Republican Representative Tom Cole said that should not be a problem. “There’s no issue here that can’t be ironed out and settled between us,” Cole told reporters. ",politicsNews,"November 16, 2017 "
599,"Woman accuses Senator Al Franken of unwanted groping, kiss","WASHINGTON (Reuters) - A radio broadcaster accused U.S. Senator Al Franken on Thursday of touching her breasts while she slept and forcing a kiss on her in 2006 when he was still a comedian and the two were preparing to perform before U.S. troops in the Middle East. Anchor Leeann Tweeden related her experience in a first-person account on the website of Los Angeles station KABC amid outrage over numerous reports of sexual misconduct by powerful men from Hollywood to Capitol Hill.  Franken, a Democrat, issued an apology on Thursday. The Senate’s Democratic and Republican leaders called on the Ethics Committee to review the allegations and Franken said he would cooperate. Tweeden said Franken wrote a skit that included a kiss between the two and said he insisted upon rehearsing it, which she at first resisted. “He repeated that actors really need to rehearse everything and that we must practice the kiss. I said ‘OK’ so he would stop badgering me,” she wrote. “We did the line leading up to the kiss and then he came at me, put his hand on the back of my head, mashed his lips against mine and aggressively stuck his tongue in my mouth.” She said she pushed Franken away but felt disgusted and violated. Tweeden also said Franken groped her while she slept during their flight home on a military plane. “I felt violated all over again. Embarrassed. Belittled. Humiliated,” Tweeden wrote. “How dare anyone grab my breasts like this and think it’s funny?” She posted a photo taken at the time of Franken mugging for the camera with his hands above her breasts as she sat in the military aircraft wearing a flak jacket with eyes closed.   “I certainly don’t remember the rehearsal for the skit in the same way, but I send my sincerest apologies to Leeann. As to the photo, it was clearly intended to be funny but wasn’t. I shouldn’t have done it,” Franken said in a statement. Reuters was unable to independently verify Tweeden or Franken’s accounts.     She told reporters in a later press conference that she considered the kiss an assault but accepted his apology. “The apology? Sure, I accept it,” she said. “People make mistakes and of course he knew he made a mistake.” U.S. President Donald Trump weighed in on Twitter, calling the photo “really bad.” “And to think that just last week he (Franken) was lecturing anyone who would listen about sexual harassment and respect for women,” Trump tweeted. Trump himself came under fire last year over alleged sexual misconduct after a decade-old outtake from his appearance on the television program “Access Hollywood” surfaced during the presidential campaign, in which Trump bragged about kissing and grabbing women without their consent. Trump later apologized for the “Access Hollywood” comments, which he called “locker room talk.” He told reporters last month that allegations of sexual assault and misconduct leveled at him before the election by several women were “made-up stuff.” Franken, in a longer statement issued after his first apology, was more contrite. “I don’t know what was in my head when I took that picture, and it doesn’t matter. There’s no excuse. I look at it now and I feel disgusted with myself. It isn’t funny. It’s completely inappropriate,” he said.  The USO, which sponsored the tour on which Franken and Tweeden traveled, said it was never aware of the incident. “This incident was never reported to the USO,” USO spokeswoman Ashley McLellan said in an email. “We have no knowledge of it. The report is deeply disturbing and does not reflect the values of the USO.”  Franken was a well-known American comedian before he was elected to the U.S. Senate in 2008 as a Democrat from Minnesota. Sexual misconduct allegations have been lodged against several well-known men in the entertainment industry, and Roy Moore, a Republican U.S. Senate candidate in Alabama, has been accused of having sexual contact with teenage girls decades ago. Moore, 70, has denied the accusations and said he was the victim of a political witch hunt.  Trump on Thursday said Moore should step aside if sexual misconduct allegations against him are true, a stance that puts him at odds with other Republican leaders in Washington who have said they believe the women making the accusations against the former Alabama Supreme Court chief justice and have demanded that Moore withdraw from the race ahead of the Dec. 12 vote. Lawmakers this week shared stories of women and men being propositioned and groped in the halls of the U.S. Capitol as Congress reviewed sexual harassment policies.   Senate Republican leader Mitch McConnell and Democratic leader Chuck Schumer agreed the Ethics Committee should investigate. Franken also called for an ethics investigation. “It appears that the Senate is looking into that, which they should, and we feel that is an appropriate action,” White House spokeswoman Sarah Sanders said on Thursday when asked about the allegations against Franken. Franken’s Democratic Senate colleagues Clare McCaskill and Kirsten Gillibrand both expressed deep concern about the allegations. “The behavior described is completely unacceptable. Comedy is no excuse for inappropriate conduct, and I believe there should be an ethics investigation,” McCaskill wrote on Twitter. Former Republican vice presidential candidate Sarah Palin, asked about Alabama Senate candidate Moore, said reporters should be asking her instead about Franken and called up the photograph on her phone. “This is what you should be asking me about,” Palin said, as she talked to reporters in the U.S. Capitol, complaining about “double standards here.” She added Franken should leave the Senate if the account is true. Tweeden said she was inspired to tell her story by women members of Congress who spoke up against harassment this week. “I’m telling my story because there may be others,” she said. ",politicsNews,"November 16, 2017 "
600,Trump says U.S. Senate candidate Moore should leave race if allegations true,"WASHINGTON (Reuters) - President Donald Trump finds the sexual misconduct allegations against U.S. Senate candidate Roy Moore “troubling” and thinks he should leave the race if they are true, the White House said on Thursday, as party leaders in Alabama stood by their nominee. Trump’s position did not go as far as other Republican leaders in Washington who have said they believe the women accusing the former Alabama Supreme Court chief justice and have demanded Moore withdraw from the race before the Dec. 12 vote. “The president believes that these allegations are very troubling and should be taken seriously,” White House spokeswoman Sarah Sanders said at a news briefing. “The president said in his statement earlier this week that if the allegations are true, then Roy Moore should step aside. He still firmly believes that,” she said. Asked if the president’s endorsement of Moore still stands, Sanders said Trump thinks Alabama voters should decide the winner of the race. Trump supported the Republican National Committee’s decision to withdraw resources from the contest, Sanders added. In the past week, multiple women have accused Moore of sexual improprieties or unwanted romantic advances they said occurred decades ago. Some of the women were teenagers at the time, and he was in his 30s. Moore, 70, has denied any wrongdoing. The married Christian conservative has said he is the victim of a witch hunt and has refused to drop out of the race. The allegations are “not only untrue but they have no evidence to support them,” Moore told a news conference on Thursday after about 20 supporters, including religious leaders, said they still backed his candidacy. In a tweet, he accused U.S. Senate Republican leader Mitch McConnell and others of trying “to steal this election from the people of Alabama.” The Alabama Republican Party on Thursday said its 21-member steering committee would continue to support Moore. “He deserves to be presumed innocent of the accusations unless proven otherwise,” state party Chairwoman Terry Lathan said in a statement.  Reuters was unable to independently verify the allegations by the women. Before the allegations surfaced, Moore was heavily favored to defeat Democrat Doug Jones in the special election next month. Moore scored a decisive Republican primary victory in September over Luther Strange, who was appointed to fill the vacant seat after Jeff Sessions became U.S. attorney general earlier this year. Trump backed Strange in the primary but threw his support to Moore after Strange’s defeat. A poll released on Wednesday by the Senate Republicans’ campaign arm showed Jones surging to a 12-point lead since the accusations became public. A Democratic win in Alabama would be a blow to Trump’s agenda and shift the political outlook for next year’s congressional elections, giving Democrats a stronger shot at recapturing control of the Senate. Republicans currently hold 52 seats in the 100-member upper chamber. ",politicsNews,"November 16, 2017 "
601,Gulf carriers may be in focus under foreign airline U.S. tax exemption cut,"(Reuters) - A U.S. congressional proposal that would eliminate income tax exemptions for certain airlines could affect major Gulf carriers, potentially worsening an international spat between U.S. airlines and their Middle East rivals. U.S. airlines have been petitioning the federal government for years to intervene in what they see as unfair competition by the three major Gulf carriers.    The proposal, tucked deep in the Senate tax-cut plan, calls for airlines headquartered in foreign countries to pay the U.S. incorporate tax rate if: 1) the carrier’s home country does not have an income tax treaty with the United States and 2) the carrier’s country of origin has fewer than two arrivals and departures, per week, operated by major U.S. airlines.  Airways, Emirates [EMIRA.UL] and Etihad Airways have for years been accused by U.S. competitors of being illegally subsidized by their governments. The Gulf carriers deny the accusation. They could not immediately be reached for comment on Thursday. If the proposal passes, it could leave the Gulf carriers more vulnerable because their home countries – the United Arab Emirates and Qatar – do not have income tax treaties with the United States, according to the Internal Revenue Service website. A number of nations could possibly also be affected at a time when perceived discrepancies in U.S. trade agreements are facing a critical eye from U.S. corporations and the federal government.       The language in the Senate proposal sets the stage for a crackdown in tax leniency for these and other airlines. This would likely be well-received by American carriers, which have for years petitioned the U.S. government to intervene in the dispute. Under U.S. tax treaties, entities of foreign countries are either exempt or pay a reduced rate on their income, and vice versa for U.S. entities abroad. Reciprocity agreements, however, are less formal deals that fall short of an official accord, according to tax attorney Sam Brotman of Brotman Law. “Reciprocity agreements are usually with countries that are not necessarily 100 percent friendly with the U.S.” Brotman said on Thursday. “We’ll call it a handshake deal.” The bill’s wording stands to ramp up an already tense battle between U.S. airlines and Gulf carriers.  The addition was introduced by U.S. Senator Johnny Isakson of Georgia. Delta Air Lines (DAL.N), one of the most vocal critics of Gulf carrier practices, is headquartered in Atlanta.  A spokeswoman for Isakson did not mention the Gulf airlines.    “This provision supports American jobs by providing a level playing field and mutual fairness in international passenger aviation,” Isakson spokeswoman Marie Gordon said in an email on Thursday.  “Foreign airlines should not receive preferential tax treatment if their countries choose not to open their markets to U.S. companies.” Delta declined to comment. ",politicsNews,"November 17, 2017 "
602,McCain warns Trump over staffing Pentagon with industry insiders,"WASHINGTON (Reuters) - Senator John McCain warned President Donald Trump on Thursday against nominating any more defense industry insiders to top  Pentagon posts, as his committee questioned an executive from Lockheed Martin Corp about potential conflicts of interest. Concern over the close relationship between the Pentagon and arms manufacturers has existed for decades but appears to have  intensified under Trump. He has drawn scrutiny for filling posts throughout his government with high-ranking executives. The latest example was his naming this week of former pharmaceutical executive and lobbyist Alex Azar to become Health and Human Services secretary. McCain, chairman of the Senate’s armed services committee, said he was troubled by the number of Defense Department nominees drawn from the defense industry. He said he would oppose any more such nominations after John Rood, Trump’s pick for the Pentagon’s No. 3 job, who appeared before the committee on Thursday.  “From this point forward, I will not support any further nominees with that background,” McCain said in a statement. Rood ran into trouble during the hearing over his nomination to become undersecretary of defense for policy. As a Lockheed senior vice president, Rood’s job is to expand the company’s international business. Democratic Senator Elizabeth Warren pressed him to say if he would recuse himself from discussions with U.S. allies that could benefit Lockheed, the largest U.S. defense contractor with business in 70 countries. Rood said he did not intend to participate in talks about the sale of Lockheed products but did not give the “yes or no” reply sought by Warren, triggering a charged exchange with the committee. McCain joined Warren in demanding a direct answer and warned  Rood that otherwise, he was “going to have trouble getting through this committee.” McCain told Rood to submit his response in writing “because obviously you are ducking the answer here.”  The uproar came a day after the Senate confirmed Trump’s choice for Army secretary, Mark Esper, who was a top executive at Raytheon, another U.S. defense industry giant. He committed to recusing himself from matters tied to Raytheon. Trump’s Pentagon also has officials who previously worked at Boeing and Textron Systems. U.S. arms manufacturers like Raytheon, whose shares have risen more than 30 percent since December, are expected to benefit in the coming year from an increase in defense spending. The Pentagon says it has 38 unfilled positions for civilian defense leadership roles that require Senate confirmation, and at least 23 nominees whose names have already been submitted to the Senate.  It was unclear from McCain’s remarks whether he would oppose any of the already-announced nominees, although he seemed to be warning about future Pentagon picks. ",politicsNews,"November 16, 2017 "
603,U.S. Interior Secretary fails to provide papers in travel probe: inspector,"WASHINGTON (Reuters) - The U.S. Interior Department has failed to provide documentation needed for an internal probe of Secretary Ryan Zinke’s travels, the department’s inspector general said on Thursday. “Our investigation has been delayed by absent, or incomplete documentation for several pertinent trips,” Mary Kendall, the department’s deputy inspector general, said in a letter sent this week to David Bernhardt, the department’s deputy secretary. The letter was published on the department’s web site. The inspector general launched an investigation of Zinke’s travels after reports emerged in September that he had used a private plane owned by oil executives. The probe was launched after the inspector general received numerous complaints about Zinke’s travels, including the use of three chartered flights. One of those flights, taken in June from Las Vegas to near Zinke’s hometown in Montana, cost taxpayers over $12,000, according to a Washington Post report. Kendall’s letter said her office had received full cooperation from all employees it had contacted, but that “we have found the documentation and adherence to departmental travel policies deficient and without proper management oversight and accountability.” It said many authorizations and vouchers required for Zinke’s travel have yet to be completed and processed. It requested documentation no later than Dec. 11 for the secretary and his wife, Lolita Zinke, when she accompanied him on government travel.  The letter also complained that the department’s travel review process failed to include proper documentation and accountability.  The Interior Department had no comment, but referred to a  letter, also published on the web site, from Bernhardt responding to Kendall. In a speech at conservative think tank the Heritage Foundation in September, Zinke denied inappropriate travel and said his travels were approved by “career employees” of the Interior Department’s ethics office. He called reports about his use of chartered private flights “a little B.S.” Bernhardt said in his letter that additional documents for the probe had been sent to the inspector general’s office earlier in the month. He said the department will work to provide available documentation for Zinke’s travel and said he appreciated recommendations by Kendall on travel procedures for the secretary’s immediate office. Bernhardt also said that Zinke and he had “inherited an organizational and operational mess” from the Obama administration. He said department travel procedures were the same under Obama. EPA Administrator Scott Pruitt and Treasury Secretary Steve Mnuchin have also come under scrutiny over reports of expensive private plane use.  ",politicsNews,"November 16, 2017 "
604,Senate quickens pace of approving Trump judicial picks,"WASHINGTON (Reuters) - One thing is definitely going right for U.S. President Donald Trump and his fellow Republicans who control Congress: they are steadily getting conservatives appointed as judges, advancing their long-held ambition of reshaping the federal judiciary. So concern among conservatives arose after Democrats swept to victory in state and local elections in Virginia, New Jersey and elsewhere this month, signaling potential trouble for Republicans in the November 2018 mid-term elections in which control over Congress is at stake. If the party’s slim 52-48 majority in the Senate, which reviews and confirms federal judicial nominees, is at risk, Republicans may need to move even more quickly on getting judges confirmed by the Senate for their lifetime posts, some legal experts said. “Obviously, who gets nominated and the pace of confirmations ... changes dramatically if the Senate were to flip back to the Democrats,” said John Malcolm, a former Justice Department lawyer and now an analyst at the Heritage Foundation conservative think tank in Washington. Republicans “should be paying particular attention to pushing through as many nominees as they can,” added Malcolm, also active in the Federalist Society, a conservative lawyers’ group whose members have frequently been tapped for judicial posts by Republican presidents.  Trump and congressional Republicans have not passed any major legislation since he took office in January despite controlling the White House and Congress. But after a slow start that had worried conservative activists, Republicans have made major headway on judicial appointments in recent weeks. The Senate has now voted to confirm 14 Trump judicial nominees, including Donald Coggins on Thursday as a district judge in South Carolina. That includes Supreme Court appointee Neil Gorsuch, eight others on regional appeals courts ranking just below the Supreme Court and five on trial courts. Obama had only seven confirmed at this point in his presidency. Democrats, who accused Republicans of impeding nominations from Trump’s Democratic predecessor Barack Obama, have said Republicans are trying to ram Trump’s nominees through the Senate, including some they say lack basic qualifications. Conservative groups that just last month were criticizing Senate Majority Leader Mitch McConnell for the pace of confirmations are now applauding him. McConnell, in a move with little precedent in U.S. history, last year refused to act on Obama’s nomination of Merrick Garland to the Supreme Court, paving the way for Trump to restore the high court’s conservative majority with Gorsuch’s appointment. “When the history books are written about the Trump administration, I believe perhaps the most long-lasting and significant legacy will be the men and women appointed and confirmed to the federal bench,” Republican Senator Ted Cruz said at a Senate Judiciary Committee hearing on Wednesday.  Trump has a unique opportunity to reshape the judiciary. He inherited more than 100 vacancies when he took office, twice the number Obama inherited. The number has since climbed above 160.  Trump generally has selected deeply conservative nominees, many in their 40s and 50s and able to serve for decades. He could name up to 30 percent of the federal bench in his first four-year term, said Leonard Leo, a Trump advisor on judicial nominations. Having a more conservative judiciary could be pivotal on legal disputes involving presidential powers, abortion, the death penalty, religious rights, gay rights, litigation involving corporations and other matters. The main impact of this infusion of conservative jurists will be to flip the ideological breakdown of several liberal-leaning federal appeals courts, said political scientist Sheldon Goldman, an expert in judicial selection at the University of Massachusetts at Amherst.  Federal appeals courts, divided into 11 geographic regions plus two based in Washington, often have the final say in major legal disputes because the Supreme Court hears only a small number of cases annually.  During Wednesday’s Judiciary Committee hearing for six Trump judicial nominees, Democrats said Republicans were acting on too many too quickly, preventing proper questioning of the candidates. Trump’s appointees may be more reliably conservative than those of previous Republican presidents. Goldman said nearly all have a connection to the Federalist Society, providing a “very consistent ideological vetting process.” Leo, the society’s executive vice president, helped compile a shortlist of Supreme Court nominees for Trump that included Gorsuch. Judges will be a focus of the society’s national convention that started on Thursday in Washington, with Trump selections including Gorsuch due to appear. While Republican lawmakers have been divided over legislation on issues including taxes and healthcare, judicial nominees are an issue on which tend to agree. “Fixing Obamacare is no easy task,” said Carrie Severino, chief counsel of the Judicial Crisis Network conservative legal advocacy group, “whereas the president has done such an excellent job of choosing nominees that it’s a no-brainer.” ",politicsNews,"November 16, 2017 "
